상세보기 페이지 URL,상품 ID,상세보기 innerHtml URL, 썸네일 URL,브랜드명,상품명,가격
https://www.lotteon.com/p/product/LE1205862442?sitmNo=LE1205862442_1232119553&mall_no=1&dp_infw_cd=CASec10200001,LE1205862442,https://red.lotteon.com/goodsdetail?view=type1-raw&model=itemdetail%2FLE%2F12%2F05%2F86%2F24%2F42%2FDSCRP_LE1205862442,https://contents.lotteon.com/itemimage/_v235653/LE/12/05/86/24/42/_1/23/21/19/55/3/LE1205862442_1232119553_1.jpg/dims/resizemc/360x360,올젠,울 캐시미어 혼방 코트 ZPA4CG1501,"75,240원"
https://www.lotteon.com/p/product/PD4395188?mall_no=1&dp_infw_cd=CASec10200001,LE1205339867,http://red.lotteon.com/goodsdetail?view=type1-raw&model=itemdetail%2FLE%2F12%2F05%2F33%2F98%2F67%2FDSCRP_LE1205339867,https://contents.lotteon.com/itemimage/_v014952/LE/12/05/33/98/67/_1/22/91/83/71/4/LE1205339867_1229183714_1.jpg/dims/resizemc/360x360,올젠,뉴테라 푸퍼다운ZPA4FP1503,"75,240원"
https://www.lotteon.com/p/product/LE1205351573?sitmNo=LE1205351573_1229254386&mall_no=1&dp_infw_cd=CASec10200001,LE1205351573,https://red.lotteon.com/goodsdetail?view=type1-raw&model=itemdetail%2FLE%2F12%2F05%2F35%2F15%2F73%2FDSCRP_LE1205351573,https://contents.lotteon.com/itemimage/_v234709/LE/12/05/35/15/73/_1/22/92/54/38/6/LE1205351573_1229254386_1.jpg/dims/resizemc/360x360,노스페이스화이트라벨,공용 리모 플리스 자켓 NJ4FL55,"133,200원"
https://www.lotteon.com/p/product/LE1205598492?sitmNo=LE1205598492_1230674784&mall_no=1&dp_infw_cd=CASec10200001,LE1205598492,https://red.lotteon.com/goodsdetail?view=type1-raw&model=itemdetail%2FLE%2F12%2F05%2F59%2F84%2F92%2FDSCRP_LE1205598492,https://contents.lotteon.com/itemimage/LE/12/05/59/84/92/_1/23/06/74/78/4/LE1205598492_1230674784_1.jpg/dims/resizemc/360x360,지오다노,남 크루넥 긴팔 티셔츠 020501,"7,800원"
https://www.lotteon.com/p/product/LE1205554345?sitmNo=LE1205554345_1230428382&mall_no=1&dp_infw_cd=CASec10200001,LE1205554345,https://red.lotteon.com/goodsdetail?view=type1-raw&model=itemdetail%2FLE%2F12%2F05%2F55%2F43%2F45%2FDSCRP_LE1205554345,https://contents.lotteon.com/itemimage/_v042419/LE/12/05/55/43/45/_1/23/04/28/38/2/LE1205554345_1230428382_1.jpg/dims/resizemc/360x360,올젠,솔리드 리플 티에리 ZPA3TT1501,"29,640원"
https://www.lotteon.com/p/product/LE1205713552?sitmNo=LE1205713552_1231313816&mall_no=1&dp_infw_cd=CASec10200001,LE1205713552,https://red.lotteon.com/goodsdetail?view=type1-raw&model=itemdetail%2FLE%2F12%2F05%2F71%2F35%2F52%2FDSCRP_LE1205713552,https://contents.lotteon.com/itemimage/LE/12/05/71/35/52/_1/23/13/13/81/6/LE1205713552_1231313816_1.jpg/dims/resizemc/360x360,지오다노,남 셔츠 타입 경량 패딩 070910,"55,150원"
https://www.lotteon.com/p/product/LE1205637623?sitmNo=LE1205637623_1230873282&mall_no=1&dp_infw_cd=CASec10200001,LE1205637623,https://red.lotteon.com/goodsdetail?view=type1-raw&model=itemdetail%2FLE%2F12%2F05%2F63%2F76%2F23%2FDSCRP_LE1205637623,https://contents.lotteon.com/itemimage/LE/12/05/63/76/23/_1/23/08/73/28/2/LE1205637623_1230873282_1.jpg/dims/resizemc/360x360,지오다노,남 클래식 맨투맨 020510,"15,400원"
https://www.lotteon.com/p/product/LE1205412062?sitmNo=LE1205412062_1229613890&mall_no=1&dp_infw_cd=CASec10200001,LE1205412062,https://red.lotteon.com/goodsdetail?view=type1-raw&model=itemdetail%2FLE%2F12%2F05%2F41%2F20%2F62%2FDSCRP_LE1205412062,https://contents.lotteon.com/itemimage/_v212541/LE/12/05/41/20/62/_1/22/96/13/89/0/LE1205412062_1229613890_1.jpg/dims/resizemc/360x360,노스페이스화이트라벨,공용 컴피 플리스 집업 NJ4FL58,"83,600원"
https://www.lotteon.com/p/product/PD4419705?mall_no=1&dp_infw_cd=CASec10200001,LE1205343373,http://red.lotteon.com/goodsdetail?view=type1-raw&model=itemdetail%2FLE%2F12%2F05%2F34%2F33%2F73%2FDSCRP_LE1205343373,https://contents.lotteon.com/itemimage/_v063504/LE/12/05/34/33/73/_1/22/92/09/69/2/LE1205343373_1229209692_1.jpg/dims/resizemc/360x360,시리즈,[series;]어번 케시미어 혼방 체크 코트(SACAW19501NYD),"279,600원"
https://www.lotteon.com/p/product/LE1203815417?sitmNo=LE1203815417_1220071885&mall_no=1&dp_infw_cd=CASec10200001,LE1203815417,https://red.lotteon.com/goodsdetail?view=type1-raw&model=itemdetail%2FLE%2F12%2F03%2F81%2F54%2F17%2FDSCRP_LE1203815417,https://contents.lotteon.com/itemimage/_v070720/LE/12/03/81/54/17/_1/22/00/71/88/5/LE1203815417_1220071885_1.jpg/dims/resizemc/360x360,에스티듀퐁,8종택1)샵매니저가 엄선한 긴소매 슬림핏&일반핏,"38,710원"
https://www.lotteon.com/p/product/LE1203102993?sitmNo=LE1203102993_1216235302&mall_no=1&dp_infw_cd=CASec10200001,LE1203102993,https://red.lotteon.com/goodsdetail?view=type1-raw&model=itemdetail%2FLE%2F12%2F03%2F10%2F29%2F93%2FDSCRP_LE1203102993,https://contents.lotteon.com/itemimage/_v232633/LE/12/03/10/29/93/_1/21/62/35/30/2/LE1203102993_1216235302_1.jpg/dims/resizemc/360x360,지오다노,공용 코튼 져지 크루넥 3PCS 패키지 243801,"15,250원"
https://www.lotteon.com/p/product/LE1205840120?sitmNo=LE1205840120_1231998311&mall_no=1&dp_infw_cd=CASec10200001,LE1205840120,https://red.lotteon.com/goodsdetail?view=type1-raw&model=itemdetail%2FLE%2F12%2F05%2F84%2F01%2F20%2FDSCRP_LE1205840120,https://contents.lotteon.com/itemimage/_v082640/LE/12/05/84/01/20/_1/23/19/98/31/1/LE1205840120_1231998311_1.jpg/dims/resizemc/360x360,티비제이,남여공용 안감 플리스 후드집업 T194TJ981P,"13,600원"
https://www.lotteon.com/p/product/LE1205216285?sitmNo=LE1205216285_1228490013&mall_no=1&dp_infw_cd=CASec10200001,LE1205216285,https://red.lotteon.com/goodsdetail?view=type1-raw&model=itemdetail%2FLE%2F12%2F05%2F21%2F62%2F85%2FDSCRP_LE1205216285,https://contents.lotteon.com/itemimage/_v104653/LE/12/05/21/62/85/_1/22/84/90/01/3/LE1205216285_1228490013_1.jpg/dims/resizemc/360x360,아디다스 오리지널스,모던 유로파 트랙팬츠 GJ6745,"48,600원"
https://www.lotteon.com/p/product/LE1205659858?sitmNo=LE1205659858_1231006777&mall_no=1&dp_infw_cd=CASec10200001,LE1205659858,https://red.lotteon.com/goodsdetail?view=type1-raw&model=itemdetail%2FLE%2F12%2F05%2F65%2F98%2F58%2FDSCRP_LE1205659858,https://contents.lotteon.com/itemimage/_v234636/LE/12/05/65/98/58/_1/23/10/06/77/7/LE1205659858_1231006777_1.jpg/dims/resizemc/360x360,엠폴햄,여성 히트택 목폴라 티셔츠 EPZ4US2702,"7,700원"
https://www.lotteon.com/p/product/LE1205580041?sitmNo=LE1205580041_1230577019&mall_no=1&dp_infw_cd=CASec10200001,LE1205580041,https://red.lotteon.com/goodsdetail?view=type1-raw&model=itemdetail%2FLE%2F12%2F05%2F58%2F00%2F41%2FDSCRP_LE1205580041,https://contents.lotteon.com/itemimage/_v002105/LE/12/05/58/00/41/_1/23/05/77/01/9/LE1205580041_1230577019_1.jpg/dims/resizemc/360x360,폴햄,공용 스트라이프 크루넥 긴팔 티셔츠(PHA3TR1230),"11,330원"
https://www.lotteon.com/p/product/LE1205687623?sitmNo=LE1205687623_1231164113&mall_no=1&dp_infw_cd=CASec10200001,LE1205687623,https://red.lotteon.com/goodsdetail?view=type1-raw&model=itemdetail%2FLE%2F12%2F05%2F68%2F76%2F23%2FDSCRP_LE1205687623,https://contents.lotteon.com/itemimage/_v031751/LE/12/05/68/76/23/_1/23/11/64/11/3/LE1205687623_1231164113_1.jpg/dims/resizemc/360x360,폴햄,공용_데일리 무지 후드 티셔츠(PHA1TH3010),"11,400원"
https://www.lotteon.com/p/product/LE1205742045?sitmNo=LE1205742045_1231497693&mall_no=1&dp_infw_cd=CASec10200001,LE1205742045,https://red.lotteon.com/goodsdetail?view=type1-raw&model=itemdetail%2FLE%2F12%2F05%2F74%2F20%2F45%2FDSCRP_LE1205742045,https://contents.lotteon.com/itemimage/_v104717/LE/12/05/74/20/45/_1/23/14/97/69/3/LE1205742045_1231497693_1.jpg/dims/resizemc/360x360,빈폴,F/W 베이지 디테처블 경량 다운 코트(BC9930A18A),"240,540원"
https://www.lotteon.com/p/product/LE1205709669?sitmNo=LE1205709669_1231291095&mall_no=1&dp_infw_cd=CASec10200001,LE1205709669,https://red.lotteon.com/goodsdetail?view=type1-raw&model=itemdetail%2FLE%2F12%2F05%2F70%2F96%2F69%2FDSCRP_LE1205709669,https://contents.lotteon.com/itemimage/_v195140/LE/12/05/70/96/69/_1/23/12/91/09/5/LE1205709669_1231291095_1.jpg/dims/resizemc/360x360,지오다노,여 크루넥 경량 다운 자켓 370905,"47,250원"
https://www.lotteon.com/p/product/LE1205636843?sitmNo=LE1205636843_1230869499&mall_no=1&dp_infw_cd=CASec10200001,LE1205636843,https://red.lotteon.com/goodsdetail?view=type1-raw&model=itemdetail%2FLE%2F12%2F05%2F63%2F68%2F43%2FDSCRP_LE1205636843,https://contents.lotteon.com/itemimage/_v085718/LE/12/05/63/68/43/_1/23/08/69/49/9/LE1205636843_1230869499_1.jpg/dims/resizemc/360x360,지오다노,남 크루넥 긴팔 면티 020501,"9,860원"
https://www.lotteon.com/p/product/LE1205486273?sitmNo=LE1205486273_1230049270&mall_no=1&dp_infw_cd=CASec10200001,LE1205486273,https://red.lotteon.com/goodsdetail?view=type1-raw&model=itemdetail%2FLE%2F12%2F05%2F48%2F62%2F73%2FDSCRP_LE1205486273,https://contents.lotteon.com/itemimage/_v220647/LE/12/05/48/62/73/_1/23/00/49/27/0/LE1205486273_1230049270_1.jpg/dims/resizemc/360x360,올젠,남녀공용 F/W  플리스 점퍼 5종 택1 (ZOZ4TC1308),"29,640원"
https://www.lotteon.com/p/product/LO1001273387?sitmNo=LO1001273387_1001273388&mall_no=1&dp_infw_cd=CASec10200001,LO1001273387,https://red.lotteon.com/goodsdetail?view=type1-raw&model=itemdetail%2FLO%2F10%2F01%2F27%2F33%2F87%2FDSCRP_LO1001273387,https://contents.lotteon.com/itemimage/_v122723/LO/10/01/27/33/87/_1/00/12/73/38/8/LO1001273387_1001273388_1.jpg/dims/resizemc/360x360,지오다노,[] 119551 드로스트링 조거 팬츠(솔리드),"10,220원"
https://www.lotteon.com/p/product/LE1205657555?sitmNo=LE1205657555_1230994390&mall_no=1&dp_infw_cd=CASec10200001,LE1205657555,https://red.lotteon.com/goodsdetail?view=type1-raw&model=itemdetail%2FLE%2F12%2F05%2F65%2F75%2F55%2FDSCRP_LE1205657555,https://contents.lotteon.com/itemimage/_v215728/LE/12/05/65/75/55/_1/23/09/94/39/0/LE1205657555_1230994390_1.jpg/dims/resizemc/360x360,클라이드,유니 8컬러 무지맨투맨 CKATS111U,"7,920원"
https://www.lotteon.com/p/product/LO1383618164?sitmNo=LO1383618164_1383618165&mall_no=1&dp_infw_cd=CASec10200001,LO1383618164,https://red.lotteon.com/goodsdetail?view=type1-raw&model=itemdetail%2FLO%2F13%2F83%2F61%2F81%2F64%2FDSCRP_LO1383618164,https://contents.lotteon.com/itemimage/LO/13/83/61/81/64/_1/38/36/18/16/5/LO1383618164_1383618165_1.jpg/dims/resizemc/360x360,타미힐피거,기모 맨투맨 5종 택1,"42,300원"
https://www.lotteon.com/p/product/LE1204826092?sitmNo=LE1204826092_1226234515&mall_no=1&dp_infw_cd=CASec10200001,LE1204826092,https://red.lotteon.com/goodsdetail?view=type1-raw&model=itemdetail%2FLE%2F12%2F04%2F82%2F60%2F92%2FDSCRP_LE1204826092,https://contents.lotteon.com/itemimage/_v054541/LE/12/04/82/60/92/_1/22/62/34/51/5/LE1204826092_1226234515_1.jpg/dims/resizemc/360x360,지오다노,남 코튼 져지 크루넥 3pcs 패키지 243801,"15,250원"
https://www.lotteon.com/p/product/LE1205414320?sitmNo=LE1205414320_1229626285&mall_no=1&dp_infw_cd=CASec10200001,LE1205414320,https://red.lotteon.com/goodsdetail?view=type1-raw&model=itemdetail%2FLE%2F12%2F05%2F41%2F43%2F20%2FDSCRP_LE1205414320,https://contents.lotteon.com/itemimage/_v135854/LE/12/05/41/43/20/_1/22/96/26/28/5/LE1205414320_1229626285_1.jpg/dims/resizemc/360x360,올젠,2019 F/W  남성 캐시미어 혼방 터틀넥 4종 택1 (ZPZ4EU1901),"32,760원"
https://www.lotteon.com/p/product/LO1000638666?sitmNo=LO1000638666_1000638667&mall_no=1&dp_infw_cd=CASec10200001,LO1000638666,https://red.lotteon.com/goodsdetail?view=type1-raw&model=itemdetail%2FLO%2F10%2F00%2F63%2F86%2F66%2FDSCRP_LO1000638666,https://contents.lotteon.com/itemimage/LO/10/00/63/86/66/_1/00/06/38/66/7/LO1000638666_1000638667_1.jpg/dims/resizemc/360x360,엘라모,[온세상쿠폰]무료배송 3M 무지 맨투맨 남녀공용 S~4X,"18,810원"
https://www.lotteon.com/p/product/LE1205641981?sitmNo=LE1205641981_1230900438&mall_no=1&dp_infw_cd=CASec10200001,LE1205641981,https://red.lotteon.com/goodsdetail?view=type1-raw&model=itemdetail%2FLE%2F12%2F05%2F64%2F19%2F81%2FDSCRP_LE1205641981,https://contents.lotteon.com/itemimage/_v014556/LE/12/05/64/19/81/_1/23/09/00/43/8/LE1205641981_1230900438_1.jpg/dims/resizemc/360x360,게스 진,유니 미니 루즈핏 HOODY(MJ3K9472),"22,800원"
https://www.lotteon.com/p/product/LE1200910705?sitmNo=LE1200910705_1203280634&mall_no=1&dp_infw_cd=CASec10200001,LE1200910705,https://red.lotteon.com/goodsdetail?view=type1-raw&model=itemdetail%2FLE%2F12%2F00%2F91%2F07%2F05%2FDSCRP_LE1200910705,https://contents.lotteon.com/itemimage/_v061923/LE/12/00/91/07/05/_1/20/32/80/63/4/LE1200910705_1203280634_1.jpg/dims/resizemc/360x360,레노마,20년가을구김적은스판긴팔드레스셔츠캐주얼남방25종,"35,000원"
https://www.lotteon.com/p/product/LE1205641981?sitmNo=LE1205641981_1230900447&mall_no=1&dp_infw_cd=CASec10200001,LE1205641981,https://red.lotteon.com/goodsdetail?view=type1-raw&model=itemdetail%2FLE%2F12%2F05%2F64%2F19%2F81%2FDSCRP_LE1205641981,https://contents.lotteon.com/itemimage/_v064042/LE/12/05/64/19/81/_1/23/09/00/44/7/LE1205641981_1230900447_1.jpg/dims/resizemc/360x360,게스 진,유니 미니 루즈핏 HOODY(MJ3K9472),"22,800원"
https://www.lotteon.com/p/product/LE1204694443?sitmNo=LE1204694443_1225414146&mall_no=1&dp_infw_cd=CASec10200001,LE1204694443,https://red.lotteon.com/goodsdetail?view=type1-raw&model=itemdetail%2FLE%2F12%2F04%2F69%2F44%2F43%2FDSCRP_LE1204694443,https://contents.lotteon.com/itemimage/_v063059/LE/12/04/69/44/43/_1/22/54/14/14/6/LE1204694443_1225414146_1.jpg/dims/resizemc/360x360,레노마,2020  가을 드레스캐주얼 긴팔셔츠 20가지 중택1,"28,350원"
https://www.lotteon.com/p/product/LE1204374867?sitmNo=LE1204374867_1223513002&mall_no=1&dp_infw_cd=CASec10200001,LE1204374867,https://red.lotteon.com/goodsdetail?view=type1-raw&model=itemdetail%2FLE%2F12%2F04%2F37%2F48%2F67%2FDSCRP_LE1204374867,https://contents.lotteon.com/itemimage/_v062606/LE/12/04/37/48/67/_1/22/35/13/00/2/LE1204374867_1223513002_1.jpg/dims/resizemc/360x360,타미힐피거,면폴리혼방 솔리드 집업가디건 T12A0KCD440MT2,"106,920원"
https://www.lotteon.com/p/product/LE1205875044?sitmNo=LE1205875044_1232187561&mall_no=1&dp_infw_cd=CASec10200001,LE1205875044,https://red.lotteon.com/goodsdetail?view=type1-raw&model=itemdetail%2FLE%2F12%2F05%2F87%2F50%2F44%2FDSCRP_LE1205875044,https://contents.lotteon.com/itemimage/_v021443/LE/12/05/87/50/44/_1/23/21/87/56/1/LE1205875044_1232187561_1.jpg/dims/resizemc/360x360,앤드지,20 F/W by지오지아 이모션 이지케어 버튼다운 캐주얼 셔츠 8종 택1,"14,820원"
https://www.lotteon.com/p/product/LE1205755653?sitmNo=LE1205755653_1231573131&mall_no=1&dp_infw_cd=CASec10200001,LE1205755653,https://red.lotteon.com/goodsdetail?view=type1-raw&model=itemdetail%2FLE%2F12%2F05%2F75%2F56%2F53%2FDSCRP_LE1205755653,https://contents.lotteon.com/itemimage/_v235627/LE/12/05/75/56/53/_1/23/15/73/13/1/LE1205755653_1231573131_1.jpg/dims/resizemc/360x360,에디션앤드지,레이어드 카라 니트 2color NEA1EV1601,"28,350원"
